p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
YWHAG	0.00289916844725569	1.10939900286203	0.05	0.017	1	5	YWHAG
SIGLEC71	0.00293329402277314	0.884532375403447	0.057	0.02	1	5	SIGLEC7
RABGGTB	0.00296247984248585	0.583888037963102	0.157	0.082	1	5	RABGGTB
MLYCD	0.00296757347720036	1.7086208616628	0.044	0.014	1	5	MLYCD
MLF2	0.00299359180685549	0.148442735409661	0.239	0.134	1	5	MLF2
UBL51	0.00299408182747756	0.203920134793576	0.623	0.433	1	5	UBL5
IFI27L21	0.00300273230715111	0.190643667740689	0.264	0.157	1	5	IFI27L2
COA31	0.00301217007642635	0.230252297708737	0.208	0.116	1	5	COA3
PDZD11	0.00304444877434487	0.204141007004172	0.126	0.061	1	5	PDZD11
INTS3	0.00305864555096969	1.16331099599304	0.044	0.014	1	5	INTS3
COPS3	0.00306517410771178	0.290822266368055	0.182	0.099	1	5	COPS3
CMAS	0.00307611126281576	0.558172636947198	0.126	0.061	1	5	CMAS
GPR421	0.00307711691337743	2.60030856859334	0.025	0.006	1	5	GPR42
DHX16	0.0030901354404609	0.634509734584114	0.057	0.02	1	5	DHX16
MBD6	0.00310664698184115	0.699195537546221	0.057	0.02	1	5	MBD6
SNF81	0.0031136484072637	0.109317841591233	0.308	0.183	1	5	SNF8
AP1M1	0.00311369946393613	0.393857041040757	0.119	0.057	1	5	AP1M1
AKAP13	0.00312247977572618	0.263744063460295	0.27	0.157	1	5	AKAP13
ADSS1	0.00312731916005688	0.380854762377875	0.176	0.096	1	5	ADSS
DPP7	0.00314145963701928	0.221279188448612	0.346	0.211	1	5	DPP7
RAB6A1	0.00314266007212566	0.148599133816202	0.176	0.093	1	5	RAB6A
ACY3	0.00314466110603975	2.38048865798438	0.025	0.006	1	5	ACY3
CCR11	0.00315275046092727	0.853654012366397	0.05	0.017	1	5	CCR1
FAM104B	0.00317510409502215	0.719480083830312	0.069	0.027	1	5	FAM104B
VAV2	0.00318276701321753	1.97610954911449	0.025	0.006	1	5	VAV2
FCGR1B1	0.00318510273165685	0.935783149989603	0.057	0.02	1	5	FCGR1B
ATP5G21	0.00319164282928831	0.131588660059845	0.943	0.809	1	5	ATP5G2
ZDHHC18	0.00319245180217495	1.05121094721379	0.044	0.014	1	5	ZDHHC18
DDX60L	0.00319389952830472	0.578929933813403	0.075	0.031	1	5	DDX60L
DSE	0.00320257252948125	0.998580173155391	0.044	0.014	1	5	DSE
PLEKHM1	0.00325079580050616	1.22916455378437	0.057	0.02	1	5	PLEKHM1
MX1	0.00326071604214676	0.380744193994815	0.346	0.208	1	5	MX1
TRIM21	0.00327496360785899	0.448461710813716	0.075	0.031	1	5	TRIM21
TECPR11	0.00329414343334053	0.70391721504071	0.094	0.043	1	5	TECPR1
SNHG15	0.00330006800035887	0.423761556926868	0.239	0.14	1	5	SNHG15
FLNB	0.00330539978898491	0.761033336299	0.044	0.014	1	5	FLNB
UQCR11.11	0.00331013217663218	0.217120873093371	0.748	0.553	1	5	UQCR11.1
AIM21	0.00331990070605726	0.433326017541378	0.057	0.02	1	5	AIM2
NFIL31	0.00333143848739397	1.28562929124738	0.025	0.006	1	5	NFIL3
RP11-407N17.5	0.00333143848739397	1.50677066327185	0.025	0.006	1	5	RP11-407N17.5
MPPE1	0.00333423309378714	0.326953059275663	0.138	0.07	1	5	MPPE1
SPATA6	0.00333943575535688	0.900466696019572	0.025	0.006	1	5	SPATA6
SFT2D2	0.00334359107837004	0.802371753605188	0.075	0.031	1	5	SFT2D2
GNB1L	0.00335261750794924	0.668514926725405	0.063	0.024	1	5	GNB1L
GLYR1	0.0033810319304356	0.394388609655199	0.094	0.042	1	5	GLYR1
RECK	0.0033825640157688	0.711491381968599	0.05	0.017	1	5	RECK
EXOSC3	0.00338574380417074	0.496986719927798	0.107	0.05	1	5	EXOSC3
SAR1A	0.0034004657928852	0.309718213298921	0.132	0.066	1	5	SAR1A
CLEC11A1	0.00340904963452728	0.746410843480008	0.082	0.035	1	5	CLEC11A
PHF3	0.00341301055686522	0.305031004531353	0.138	0.07	1	5	PHF3
EMC61	0.00344907691980067	0.101556140439699	0.233	0.131	1	5	EMC6
PABPC12	0.00346378183750934	0.220006311000092	0.962	0.848	1	5	PABPC1
COX7A2L1	0.00346921411443934	0.229318350333557	0.629	0.427	1	5	COX7A2L
MANBA1	0.00346935763660899	0.274749210709482	0.069	0.027	1	5	MANBA
MEF2D	0.00347913282817883	0.835986588041952	0.069	0.028	1	5	MEF2D
SIL11	0.00349477147527013	0.854400750226713	0.075	0.031	1	5	SIL1
SPTLC21	0.0035510448536982	0.434569127690334	0.094	0.042	1	5	SPTLC2
NKAP	0.00360056450095635	0.159278672182126	0.126	0.062	1	5	NKAP
PEX10	0.00360324232933802	1.40044190579671	0.038	0.011	1	5	PEX10
DLGAP4	0.00361107388267743	0.786434042429359	0.094	0.043	1	5	DLGAP4
GNPTG	0.00362787694681441	0.288449592113306	0.126	0.062	1	5	GNPTG
SLFN111	0.0036346721943954	1.24951266575392	0.038	0.011	1	5	SLFN11
FUCA11	0.00364451390897855	0.730613781790951	0.082	0.035	1	5	FUCA1
RAF1	0.00364595563487893	0.212094506208946	0.138	0.069	1	5	RAF1
SLC25A25	0.00366677830938713	0.710684959300118	0.057	0.02	1	5	SLC25A25
ZNF330	0.00368660654086582	0.150763966741638	0.113	0.054	1	5	ZNF330
ARL111	0.00370033012800911	0.415672913851591	0.057	0.02	1	5	ARL11
CHD4	0.00370116820018154	0.367780029982814	0.132	0.067	1	5	CHD4
TMUB21	0.00373574473400298	0.328982586245412	0.107	0.05	1	5	TMUB2
RP11-85F14.5	0.00376290029220884	1.09776905105583	0.038	0.011	1	5	RP11-85F14.5
GHITM	0.00380734032403491	0.12090988976176	0.547	0.36	1	5	GHITM
RPRD1A	0.00381400664691549	0.595225070027086	0.088	0.039	1	5	RPRD1A
RAPGEF1	0.00381402027981282	0.688934853534786	0.069	0.028	1	5	RAPGEF1
ORC51	0.00382038210268428	1.26708928169408	0.044	0.014	1	5	ORC5
ZNF2771	0.00383444815497778	0.448470950350369	0.151	0.08	1	5	ZNF277
ENG1	0.00383474653092828	1.62604601948393	0.031	0.008	1	5	ENG
ELP3	0.00387915930894345	0.606090034313108	0.069	0.028	1	5	ELP3
TOMM40L	0.00388803964514876	1.49168359058515	0.031	0.008	1	5	TOMM40L
PFKFB41	0.00389570762411354	1.32910651959885	0.031	0.008	1	5	PFKFB4
SERPINB8	0.00392457818095613	1.13447851094715	0.044	0.014	1	5	SERPINB8
IRAK1	0.0039402504858052	0.924150256422186	0.057	0.021	1	5	IRAK1
RAD23B	0.00396559712836066	0.268679553107012	0.201	0.112	1	5	RAD23B
ZSCAN16	0.00397285903092267	0.456934320523015	0.063	0.024	1	5	ZSCAN16
GK1	0.00400364443667759	0.774661460456199	0.044	0.014	1	5	GK
TMEM175	0.00400506405342981	0.598987438082847	0.075	0.031	1	5	TMEM175
SIPA1L1	0.00402842223465531	0.495723662094448	0.075	0.031	1	5	SIPA1L1
BAG11	0.00403816460882733	0.20470684232082	0.283	0.168	1	5	BAG1
PCED1A	0.00408415420794336	0.781539762639874	0.044	0.014	1	5	PCED1A
RASSF51	0.00415307618489636	0.246480205034402	0.289	0.177	1	5	RASSF5
DNPH11	0.00418568997576332	0.249138275601849	0.182	0.101	1	5	DNPH1
DBI	0.00419797188777721	0.317216706545172	0.516	0.344	1	5	DBI
FAM192A	0.00421660897229091	0.290353309740847	0.157	0.083	1	5	FAM192A
ACOX2	0.00423446176761526	3.28464900901976	0.013	0.002	1	5	ACOX2
TSKS	0.00425166205627826	3.0769608892895	0.013	0.002	1	5	TSKS
NDUFC21	0.00426372328324592	0.121052076294429	0.39	0.247	1	5	NDUFC2
NID1	0.00426892568563066	2.86259749232905	0.013	0.002	1	5	NID1
PIGZ	0.00426892568563066	2.93090691149069	0.013	0.002	1	5	PIGZ
RNF217	0.00426892568563066	2.52513283766498	0.013	0.002	1	5	RNF217
LINC00984	0.00428625286028248	2.1372913960657	0.013	0.002	1	5	LINC00984
RP11-128M1.1	0.00428625286028248	2.64272338025322	0.013	0.002	1	5	RP11-128M1.1
ADORA2A	0.00428625286028248	2.89231968296177	0.013	0.002	1	5	ADORA2A
PRDX61	0.00429505982585539	0.153727789034393	0.434	0.276	1	5	PRDX6
RSPH9	0.00430364378538637	1.0892814878519	0.013	0.002	1	5	RSPH9
SLC4A8	0.00430364378538637	1.7551975149712	0.013	0.002	1	5	SLC4A8
AC005944.2	0.00430364378538637	2.81956727445499	0.013	0.002	1	5	AC005944.2
ZSWIM4	0.00430364378538637	2.33077133425656	0.013	0.002	1	5	ZSWIM4
CTB-12A17.3	0.00430364378538637	2.6065424234014	0.013	0.002	1	5	CTB-12A17.3
C6orf106	0.00431402393693697	1.13059828839813	0.069	0.028	1	5	C6orf106
DYNC1I2	0.00431985576793467	0.44647980393572	0.088	0.039	1	5	DYNC1I2
OTOF	0.00432109866663863	1.77146532790488	0.013	0.002	1	5	OTOF
HLA-DQB1-AS1	0.00432109866663863	2.7494008736792	0.013	0.002	1	5	HLA-DQB1-AS1
TIAM2	0.00432109866663863	2.21755301071199	0.013	0.002	1	5	TIAM2
SMIM10	0.00432109866663863	2.67229234454541	0.013	0.002	1	5	SMIM10
RP11-154J22.1	0.00432109866663863	2.5359872628619	0.013	0.002	1	5	RP11-154J22.1
ZFP30	0.00432109866663863	2.32912618508211	0.013	0.002	1	5	ZFP30
RBM42	0.00432807964306348	0.257575012011754	0.151	0.079	1	5	RBM42
PPP1R26	0.00433861771028017	2.4891169324026	0.013	0.002	1	5	PPP1R26
ENKUR	0.00433861771028017	1.4082841894778	0.013	0.002	1	5	ENKUR
TBC1D30	0.00433861771028017	1.89702797581044	0.013	0.002	1	5	TBC1D30
RP11-89K11.1	0.00433861771028017	1.75552513007502	0.013	0.002	1	5	RP11-89K11.1
SRXN1	0.00433861771028017	2.38296307132203	0.013	0.002	1	5	SRXN1
C5AR2	0.00433861771028017	1.56466266118275	0.013	0.002	1	5	C5AR2
ZNF579	0.00433861771028017	2.36764480368038	0.013	0.002	1	5	ZNF579
ZNF264	0.00435795926036127	1.17396478615578	0.05	0.018	1	5	ZNF264
UBQLN1	0.00436128977821627	0.16622656178991	0.132	0.067	1	5	UBQLN1
PSD4	0.0044130366823169	0.365205515920321	0.094	0.043	1	5	PSD4
UBAP2L	0.00443334036260771	0.573009256328368	0.088	0.039	1	5	UBAP2L
EXOSC1	0.00451475329442864	0.345823821344854	0.214	0.124	1	5	EXOSC1
IQGAP11	0.00456156276655994	0.240196749659433	0.189	0.105	1	5	IQGAP1
MID1IP11	0.00457093117017768	0.248528189763462	0.208	0.121	1	5	MID1IP1
INPP5D	0.00460614759136609	0.891599532402846	0.151	0.082	1	5	INPP5D
CKS21	0.00465390659214807	0.716350266437469	0.082	0.036	1	5	CKS2
APOPT1	0.00467163086563118	0.162115977193644	0.176	0.096	1	5	APOPT1
RAP1GAP2	0.00467181699919644	0.511733896936574	0.063	0.024	1	5	RAP1GAP2
FRAT11	0.00467247132672428	0.525830729892665	0.057	0.021	1	5	FRAT1
TMEM199	0.00469577017353965	0.161535572860935	0.113	0.055	1	5	TMEM199
TMEM80	0.00471854590842112	0.35078719617544	0.101	0.048	1	5	TMEM80
MCRS1	0.00472789244265038	0.249446157513155	0.151	0.08	1	5	MCRS1
REEP41	0.00473411506693865	0.391771826117912	0.082	0.035	1	5	REEP4
CXCL101	0.0048202758594341	4.80693638119974	0.019	0.004	1	5	CXCL10
FAM212B	0.00486143613537585	2.22519665732635	0.019	0.004	1	5	FAM212B
MDP1	0.00487788999827968	0.265184937022677	0.075	0.032	1	5	MDP1
FKBP1C	0.00488905269591118	2.1923860618901	0.019	0.004	1	5	FKBP1C
HIGD1A	0.00489824147090127	0.567689238451162	0.101	0.048	1	5	HIGD1A
SAP130	0.00491423940903085	1.12313167315959	0.038	0.011	1	5	SAP130
CTD-2256P15.2	0.00491681109672501	2.03446689221172	0.019	0.004	1	5	CTD-2256P15.2
KIAA1524	0.00494471197386325	1.81115148340624	0.019	0.004	1	5	KIAA1524
ACPP1	0.00494471197386325	1.259999252756	0.019	0.004	1	5	ACPP
SCGB3A21	0.00494471197386325	1.99100758729408	0.019	0.004	1	5	SCGB3A2
GALE	0.00494705271644072	1.01828190425168	0.038	0.011	1	5	GALE
ANP32B1	0.00494774448588788	0.173073774884239	0.648	0.424	1	5	ANP32B
LSM1	0.00494843761033205	0.147060007619917	0.252	0.15	1	5	LSM1
ZBTB47	0.00495871604045204	1.6829749438828	0.019	0.004	1	5	ZBTB47
BCAS3	0.00497179259701174	0.796324612912595	0.038	0.011	1	5	BCAS3
FAM131A	0.00497275596568981	1.67126400962207	0.019	0.004	1	5	FAM131A
INSR1	0.00497275596568981	1.81854065635724	0.019	0.004	1	5	INSR
TMOD21	0.00497377922428352	1.76032239419564	0.025	0.006	1	5	TMOD2
UBXN2B	0.00497427468518065	1.01455264900912	0.044	0.015	1	5	UBXN2B
RASL11A	0.00500094371289212	1.63531499985078	0.019	0.004	1	5	RASL11A
SETBP11	0.00500744784730561	1.45206269423182	0.025	0.006	1	5	SETBP1
CD3EAP	0.00500744784730561	1.51304013642655	0.025	0.006	1	5	CD3EAP
RP11-273G15.2	0.00502927585848666	1.83685214954752	0.019	0.004	1	5	RP11-273G15.2
ANKRD221	0.00502927585848666	0.65304229208332	0.019	0.004	1	5	ANKRD22
UQCRC21	0.0050720931584049	0.224241194517958	0.409	0.271	1	5	UQCRC2
MED19	0.00507546964717606	0.726674764623697	0.094	0.044	1	5	MED19
MRPS35	0.00508601702490617	0.185055531691099	0.189	0.105	1	5	MRPS35
RP3-402G11.25	0.00512117013609039	1.32465699506375	0.025	0.006	1	5	RP3-402G11.25
PRR14L	0.00518505142794333	0.745066615280826	0.044	0.015	1	5	PRR14L
WASL	0.00519051888279043	1.16146173075076	0.025	0.006	1	5	WASL
NRBP1	0.00520303658271314	0.614299152323004	0.151	0.081	1	5	NRBP1
SDHD	0.00521303092651752	0.194510168914119	0.308	0.187	1	5	SDHD
NDRG11	0.005228090199141	0.548812324276262	0.082	0.036	1	5	NDRG1
RP11-274B18.21	0.005273208200738	1.57267585818581	0.031	0.009	1	5	RP11-274B18.2
NDC1	0.00533297071586365	1.40401207941822	0.031	0.009	1	5	NDC1
ILK1	0.00534876619736347	0.130677270453758	0.189	0.107	1	5	ILK
SCRN1	0.00536308076157298	1.37813947632631	0.031	0.009	1	5	SCRN1
CASC7	0.00538101243477322	2.75645364959103	0.05	0.018	1	5	CASC7
TERF2	0.00540346627352172	1.09694553117699	0.031	0.009	1	5	TERF2
PYGL1	0.00541923828863325	0.264415847804552	0.082	0.036	1	5	PYGL
DPY19L4	0.00543393537833153	0.25032040436143	0.031	0.009	1	5	DPY19L4
RP1-197B17.3	0.00545433419488417	1.13571661905767	0.031	0.009	1	5	RP1-197B17.3
NCOA3	0.00546949392136618	0.687072927442103	0.101	0.048	1	5	NCOA3
PUF601	0.00548572900167763	0.188605452066848	0.264	0.158	1	5	PUF60
SPATC1L	0.00549374848566757	0.55319535812968	0.075	0.032	1	5	SPATC1L
TFDP1	0.00549748362147122	0.399683096333131	0.113	0.056	1	5	TFDP1
RAB5A	0.00552674580868	0.291330488703527	0.132	0.068	1	5	RAB5A
PCGF1	0.00555544512860973	0.508011707806589	0.075	0.032	1	5	PCGF1
TM9SF2	0.00556877849000957	0.255027510898597	0.132	0.068	1	5	TM9SF2
CYB5R4	0.0055811782636928	0.273184907398478	0.176	0.099	1	5	CYB5R4
SOX41	0.00565866076019181	0.69977192890707	0.057	0.022	1	5	SOX4
SP1	0.00566557172663679	0.855831768195467	0.057	0.022	1	5	SP1
TRIM26	0.00567703009312098	0.747440435224621	0.075	0.033	1	5	TRIM26
HSD17B101	0.00570391714776314	0.142050918531096	0.308	0.19	1	5	HSD17B10
NUTF21	0.00570739557200145	0.218099335628744	0.296	0.182	1	5	NUTF2
TACC1	0.00572688183961223	0.291797942488399	0.132	0.069	1	5	TACC1
CCNT2	0.00572781236804399	0.857004102665279	0.05	0.018	1	5	CCNT2
SF3A1	0.00578994060316412	0.116392635293795	0.138	0.072	1	5	SF3A1
EGLN1	0.00583272367637888	0.387875804130968	0.094	0.044	1	5	EGLN1
AC009403.2	0.00586847961041452	1.38463711575642	0.038	0.012	1	5	AC009403.2
KIAA1432	0.00588744225445801	1.86895653679212	0.038	0.012	1	5	KIAA1432
TYW31	0.00591838607987156	0.760991680086559	0.063	0.025	1	5	TYW3
LSM4	0.00592744776503811	0.122874975833967	0.384	0.244	1	5	LSM4
LARP7	0.0059521578310204	0.312172121260075	0.164	0.089	1	5	LARP7
RP11-140K17.3	0.00595958525576917	0.523342624833541	0.05	0.018	1	5	RP11-140K17.3
UNC13D	0.00596405081479624	0.179389591266784	0.113	0.055	1	5	UNC13D
COPS6	0.0059827411935999	0.541040932513911	0.302	0.184	1	5	COPS6
MED8	0.00598283743869748	0.19952199419945	0.151	0.081	1	5	MED8
IMPACT	0.0059832209508682	0.761824552329785	0.05	0.018	1	5	IMPACT
C12orf5	0.00601486720113263	0.670145554548766	0.05	0.018	1	5	C12orf5
LAMTOR3	0.00602328526334765	0.412537684918699	0.075	0.032	1	5	LAMTOR3
DYNLRB11	0.00602657523946323	0.100841696530846	0.428	0.273	1	5	DYNLRB1
MT-ATP62	0.00602704637901949	0.1006904127269	0.912	0.736	1	5	MT-ATP6
KIDINS220	0.00610257582701623	0.376640745441795	0.075	0.032	1	5	KIDINS220
HSCB	0.00610662485727988	0.296176932527149	0.101	0.048	1	5	HSCB
HMGB31	0.00612917904145871	1.05820164105428	0.038	0.012	1	5	HMGB3
COX18	0.00614889888742358	1.27990267940187	0.038	0.012	1	5	COX18
RHOQ1	0.00615878022051583	1.04477455482456	0.038	0.012	1	5	RHOQ
DNAJC17	0.00619780271632943	0.59919543923812	0.075	0.033	1	5	DNAJC17
NDUFA9	0.00619910331748834	0.131951652995046	0.22	0.13	1	5	NDUFA9
INO80C	0.00621209475914368	0.384827948602286	0.094	0.044	1	5	INO80C
ACAP21	0.00621536759025733	0.443139835417705	0.164	0.091	1	5	ACAP2
HIPK2	0.00627404900031393	1.13839107966492	0.05	0.018	1	5	HIPK2
SLC36A41	0.00630695061326405	0.618082475470305	0.069	0.029	1	5	SLC36A4
CCDC57	0.00633949161613194	0.472792895604491	0.151	0.082	1	5	CCDC57
PSMD8	0.00634017225107646	0.13747224642276	0.453	0.288	1	5	PSMD8
CAPRIN1	0.00639220031014679	0.523771184184554	0.113	0.057	1	5	CAPRIN1
RBP71	0.00646620315335754	0.621001876432278	0.126	0.065	1	5	RBP7
PBRM1	0.00646764974402984	0.320073138396898	0.088	0.041	1	5	PBRM1
LINC001522	0.00646901702424304	0.355785552999872	0.164	0.092	1	5	LINC00152
INPP5K	0.00649104546533074	0.509901486413239	0.107	0.053	1	5	INPP5K
IFNAR1	0.00651855826102765	0.303770748834725	0.126	0.065	1	5	IFNAR1
IFT43	0.00655653853544504	0.366685442867802	0.075	0.033	1	5	IFT43
PELI1	0.00666026895082358	0.182652077888434	0.088	0.041	1	5	PELI1
EIF3A1	0.00666137588643601	0.443661188397152	0.176	0.101	1	5	EIF3A
TNFRSF10B1	0.0066696831517807	0.942780209885311	0.057	0.022	1	5	TNFRSF10B
CD244	0.00669637127748233	0.56794995262624	0.075	0.033	1	5	CD244
HSD17B111	0.00670717372129872	0.103010180189703	0.403	0.259	1	5	HSD17B11
ENDOV	0.00676269010216261	0.487135664490335	0.075	0.033	1	5	ENDOV
CLCN71	0.00679796291355253	0.787700068138041	0.057	0.022	1	5	CLCN7
PHC1	0.00687090432088083	1.75577263152208	0.031	0.009	1	5	PHC1
HSD17B81	0.00691598420182691	0.738426163165404	0.094	0.045	1	5	HSD17B8
MRPL371	0.00691669916608242	0.17965990535182	0.126	0.065	1	5	MRPL37
CEP350	0.00693718293559603	0.304285147097861	0.088	0.041	1	5	CEP350
COASY	0.00694665545052531	0.434232989637164	0.113	0.057	1	5	COASY
MRPL101	0.00696047382475954	0.380833547832603	0.138	0.074	1	5	MRPL10
VPS13B	0.00696306557531199	0.678094579591634	0.05	0.018	1	5	VPS13B
MRPS25	0.00697935207879435	0.217045180586718	0.126	0.065	1	5	MRPS25
HDAC10	0.00699092452758098	0.27536354440602	0.107	0.052	1	5	HDAC10
UBE2N1	0.0070092731432779	0.190635956724654	0.296	0.179	1	5	UBE2N
ZNF710	0.00703319952492736	1.61759579499836	0.031	0.009	1	5	ZNF710
AKAP17A	0.00707735634996016	0.290640057782719	0.107	0.053	1	5	AKAP17A
SYF2	0.00707790614651194	0.103102766431144	0.566	0.365	1	5	SYF2
PGPEP1	0.00711284175574814	0.419551984419616	0.069	0.029	1	5	PGPEP1
C1orf861	0.0071144461949152	0.137127790215987	0.289	0.179	1	5	C1orf86
C1orf122	0.00711690264935726	0.444521539765522	0.138	0.075	1	5	C1orf122
TMBIM1	0.00711795867176382	0.278373780899913	0.164	0.091	1	5	TMBIM1
COA1	0.00722204091975426	0.290569117280208	0.195	0.113	1	5	COA1
SLA	0.00723628987597665	0.570669706461356	0.164	0.09	1	5	SLA
PDSS2	0.00726077838810581	0.506083317927976	0.063	0.026	1	5	PDSS2
TRAK1	0.00727711214403585	0.901622054432818	0.044	0.015	1	5	TRAK1
ZNF846	0.00730771700048029	1.21150276747096	0.044	0.015	1	5	ZNF846
ZFYVE20	0.00731570928340201	1.11098298073923	0.031	0.009	1	5	ZFYVE20
GOSR2	0.00733021361476271	0.162606200385134	0.088	0.041	1	5	GOSR2
FRY-AS1	0.00734963369649919	1.33221421131685	0.025	0.006	1	5	FRY-AS1
ADRM1	0.00738546518949311	0.117440382349964	0.277	0.17	1	5	ADRM1
TICAM1	0.00739435811562576	0.52271177816076	0.057	0.022	1	5	TICAM1
ROCK2	0.0074118900716741	1.76001492317473	0.025	0.006	1	5	ROCK2
FAM109A	0.00742752789021894	1.34496779715226	0.025	0.006	1	5	FAM109A
BTRC	0.0074431952947489	1.03810902694145	0.025	0.006	1	5	BTRC
PHYKPL	0.00744396164408615	0.138496568328007	0.157	0.087	1	5	PHYKPL
BUD13	0.00744684698482845	0.490632416180357	0.057	0.022	1	5	BUD13
HK21	0.00749037550605547	1.21025661632119	0.025	0.006	1	5	HK2
PTPN9	0.00749918411085722	1.10726502403088	0.063	0.026	1	5	PTPN9
PLEC1	0.00752056691524196	0.484063602652355	0.094	0.045	1	5	PLEC
NFYC-AS1	0.00752197779457332	1.45461245424032	0.025	0.006	1	5	NFYC-AS1
ZCCHC8	0.00756559538001197	1.08751744647784	0.05	0.019	1	5	ZCCHC8
PHKB	0.00762600446205702	0.266611046151628	0.082	0.037	1	5	PHKB
INO80	0.0076286832288532	1.17173683989311	0.057	0.022	1	5	INO80
AP001055.61	0.00768223491176622	1.45315804230149	0.038	0.012	1	5	AP001055.6
TPGS2	0.0076838761156559	0.370189707910624	0.101	0.049	1	5	TPGS2
VRK2	0.00773480717370826	0.59601709623726	0.075	0.033	1	5	VRK2
ZNF5111	0.00774755335807417	0.637564018098374	0.164	0.092	1	5	ZNF511
ERO1L	0.00780836543062958	0.934822497275452	0.05	0.019	1	5	ERO1L
MAP4	0.00780877748909535	0.433006585221016	0.088	0.041	1	5	MAP4
AGFG1	0.0078182197933681	0.996610691167689	0.05	0.019	1	5	AGFG1
ACTN4	0.00782010101314881	0.10726928086767	0.113	0.057	1	5	ACTN4
KLHDC10	0.00789910772928685	0.868064543206249	0.038	0.012	1	5	KLHDC10
MANBAL	0.00790136715364602	0.697987052655063	0.063	0.026	1	5	MANBAL
BBC3	0.00794456159731346	0.728700060054176	0.094	0.046	1	5	BBC3
PLOD3	0.00795735523012721	0.900864834100458	0.05	0.019	1	5	PLOD3
THADA	0.00808853424248144	0.75922460238501	0.05	0.019	1	5	THADA
SLAMF71	0.00810084069158026	0.492768927253555	0.063	0.026	1	5	SLAMF7
RSU11	0.00810719854605772	0.255089167971433	0.195	0.114	1	5	RSU1
TRAPPC11	0.00812144829410098	0.76304823593378	0.038	0.012	1	5	TRAPPC11
PTAR11	0.00816243852210406	0.598095552229621	0.063	0.026	1	5	PTAR1
FAM120A	0.00817190898460314	0.254036359700885	0.082	0.037	1	5	FAM120A
VTA1	0.00821299244819763	0.342158640623552	0.094	0.045	1	5	VTA1
MGAT11	0.00821886246032193	0.958941423663994	0.208	0.124	1	5	MGAT1
ELK1	0.00824639352228084	0.748758858006578	0.057	0.022	1	5	ELK1
NUP93	0.0082507866658309	0.298410333564906	0.094	0.045	1	5	NUP93
MRPL52	0.00826199567696132	0.10123272886529	0.226	0.135	1	5	MRPL52
CUEDC11	0.00829972729079568	2.38588203302358	0.019	0.004	1	5	CUEDC1
SH3RF1	0.00836420164803651	2.40517933359145	0.019	0.004	1	5	SH3RF1
EIF3I1	0.00840479848036742	0.271119154478063	0.472	0.308	1	5	EIF3I
SNAPC5	0.00849372276616273	0.384624829123951	0.151	0.083	1	5	SNAPC5
SLX41	0.00851638729936099	1.94104370814681	0.019	0.004	1	5	SLX4
SENP1	0.00853832903784527	1.77087626644947	0.019	0.004	1	5	SENP1
C1orf521	0.00858448180552594	0.389104736679176	0.113	0.058	1	5	C1orf52
PRKAG1	0.00859809439498705	0.129669457343613	0.164	0.092	1	5	PRKAG1
AC009506.11	0.00860445783247924	1.41047736002256	0.019	0.004	1	5	AC009506.1
MRPS28	0.00862428194353672	0.331625826297683	0.101	0.05	1	5	MRPS28
OGDH1	0.00862598923874035	0.462510327760263	0.094	0.046	1	5	OGDH
AQP91	0.00862660228927254	1.46665222990392	0.019	0.004	1	5	AQP9
TMEM255B1	0.00864879767516347	1.92289461461764	0.019	0.004	1	5	TMEM255B
KCNE11	0.00867104409026375	1.0054148121906	0.019	0.004	1	5	KCNE1
HSPA4	0.00872433446982773	0.306390854881754	0.107	0.054	1	5	HSPA4
POR	0.0087502056558956	0.589889441666823	0.075	0.034	1	5	POR
TIMM10	0.00881627660229941	0.10842324520672	0.132	0.07	1	5	TIMM10
HSPBP1	0.0088274290958066	1.12383911094776	0.088	0.042	1	5	HSPBP1
UNC50	0.00913427114946778	0.432879789234759	0.132	0.072	1	5	UNC50
NUDT7	0.0091443208038768	0.927150535856996	0.044	0.016	1	5	NUDT7
KDM6B1	0.00925182081382465	0.550694968329235	0.101	0.05	1	5	KDM6B
SAC3D1	0.00930305612219039	0.448648288177014	0.063	0.026	1	5	SAC3D1
MFSD121	0.00938761161490133	0.912026050380676	0.057	0.023	1	5	MFSD12
PSMC1	0.00939453712723867	0.687820824948794	0.044	0.016	1	5	PSMC1
FZR1	0.00941350095730088	0.903623124689361	0.05	0.019	1	5	FZR1
SUGP21	0.00947161542424743	0.767990151194821	0.075	0.034	1	5	SUGP2
MRPL15	0.00952678148641864	0.16900229368343	0.132	0.071	1	5	MRPL15
DDX59	0.00957274327138986	0.564324106777976	0.063	0.026	1	5	DDX59
CLN81	0.00958432437166417	0.425429345466405	0.069	0.03	1	5	CLN8
AC015987.2	0.0096262251729211	0.910695220942415	0.031	0.009	1	5	AC015987.2
SREBF1	0.00965374588547138	0.459130132191827	0.038	0.013	1	5	SREBF1
